"customer_id","merchant_id","loan_id","application_date","currency","transaction_fee","merchant_status","store_id","term","risk_score","disbursed_date","loanamount","paid_date","city","state","channel","is_disbursed","first_vintage_pay","full_name","age","gender","tel_number","email","merchant_name","merchant_size","store_name","fraud_score"
"619g4598gyhhi3h6i8685105","522186628800710","loan_2020224","2021/12/12 20:00:41","MXN",0.04,"7 Live",NA,"8",0.2,"2021-12-12",4745.584,"2022-04-16","Monterrey","Nuevo León","Social Media",TRUE,"2021-11-22","Jorge Ceniceros",54,"H",3380038383,"email_871@gmail.com","merchant_name_2","medium",NA,0.6
"61666z822x2izg92408x3zx3","645792021096042","loan_3442798","2021/12/16 01:46:52","MXN",0.04,"7 Live",NA,"4",0.7,"2021-12-16",495.962,"2022-03-30","Cuauhtémoc","Ciudad de México","Social Media",TRUE,"2021-12-16","Uriel Perez",58,"H",3312785814,"email_777@gmail.com","merchant_name_44","extra-large",NA,0.2
"61z455hx73hi037g7zh25599","620222386283932","loan_0961650","2021/12/17 23:04:57","MXN",0.04,"7 Live",NA,"2",0.7,"2021-12-17",393.178,"2022-01-19","San Miguel de Allende","Guanajuato","Social Media",TRUE,"2021-11-28","Angel Perkins",33,"H",3302059899,"email_860@gmail.com","merchant_name_28","large",NA,0.7
"57716216976g4371ih51z4y5","766895628493072","loan_6774004","2021/12/18 12:48:59","MXN",0.055,"8.1 Cancelled by Kueski",NA,"8",0.5,"2021-12-18",3650,NA,"Jaltenco","Estado de México","Social Media",TRUE,"2021-12-18","Catrina Carrasco-Lechuga",63,"M",3316206724,"email_1946@gmail.com","merchant_name_45","large",NA,0.4
"61z02h1xi819x93897hg5hy9","522186628800710","loan_0938066","2021/12/18 18:13:06","MXN",0.04,"7 Live",NA,"6",0.3,"2021-12-18",5518.727,NA,"San Luis Potosí","San Luis Potosi","Social Media",TRUE,"2021-11-25","Robert Rodriguez",57,"H",3308429663,"email_2031@gmail.com","merchant_name_2","medium",NA,0.5
"619003i1gi9541yhgi130053","522186628800710","loan_8352510","2021/12/20 18:23:54","MXN",0.04,"7 Live",NA,"6",0.7,"2021-12-20",4591.0795,NA,"Santa Bárbara","Chihuahua","Social Media",TRUE,"2021-11-13","Gina Cruz Martinez",18,"M",3305595372,"email_1711@gmail.com","merchant_name_2","medium",NA,0.3
"61871z574562357396yg648z","757411946443882","loan_0947368","2021/12/20 21:33:24","MXN",0.055,"7 Live",NA,"6",0.9,"2021-12-20",755.55,"2022-03-14","Celaya","Guanajuato","Social Media",TRUE,"2021-11-06","Amairini Torres",62,"M",3349779978,"email_1583@gmail.com","merchant_name_31","large",NA,0.3
"61y3993g09480yg2184x0054","751476989505998","loan_7607878","2021/12/22 15:45:37","MXN",0,"7 Live",NA,"1",0.7,"2021-12-22",6258.6185000000005,"2021-12-23","Mérida","Yucatán","Social Media",TRUE,"2021-12-22","Adrian Herrera Parra",60,"H",3393619521,"email_1623@gmail.com","merchant_name_46","small",NA,1
"61y52hxz7i87613g1x4hh292","705065522569400","loan_2855298","2021/12/23 20:18:19","MXN",0.03,"7 Live","2321507874681978898","8",0.6,"2021-12-23",3649.27,"2022-10-17","La Paz","Estado de México","Organic",TRUE,"2021-12-23","Nicolas Alarid",51,"H",3368657109,"email_106@gmail.com","merchant_name_16","large","store_name_10",0.7
"61yz03x74z713h5iizg47xxg","808249989543594","loan_7309046","2021/12/27 12:20:24","MXN",0.055,"7 Live",NA,"2",0.9,"2021-12-27",437.27,"2022-01-28","Tecate","Baja California","Social Media",TRUE,"2021-12-27","Alejandro Gomez",45,"H",3363655703,"email_1682@gmail.com","merchant_name_47","large",NA,0.7
"61ygg622464z7887g68ig68y","682650767730466","loan_5495624","2021/12/28 19:13:07","MXN",0.055,"8.1 Cancelled by Kueski",NA,"2",0.6,"2021-12-28",299.3,"2022-01-28","Tonalá","Jalisco","Social Media",TRUE,"2021-12-28","Augustin Garcia",28,"H",3374336874,"email_1195@gmail.com","merchant_name_48","extra-large",NA,0.4
"618i0y6y0y4zh7219101zx29","635568572866812","loan_9251056","2021/12/29 12:55:04","MXN",0.055,"7 Live",NA,"6",0.8,"2021-12-29",1350.5,"2022-03-31","Zapopan","Jalisco","Social Media",TRUE,"2021-11-12","Cristina Colson",25,"M",3339052186,"email_450@gmail.com","merchant_name_49","extra-large",NA,1
"61g42g058g85191h6896x7gi","705065522569400","loan_5894528","2021/12/30 15:58:43","MXN",0.03,"7 Live","2334554542487830710","8",0.3,"2021-12-30",7153.2699999999995,"2022-05-02","León","Guanajuato","Organic",TRUE,"2021-12-30","Karen Rosales",57,"M",3399818489,"email_512@gmail.com","merchant_name_16","large","store_name_11",0.8
"61yx352789hxyiz76778y991","793737882248394","loan_3796360","2021/12/30 16:39:36","MXN",0.055,"7 Live",NA,"8",0.6,"2021-12-30",1824.27,NA,"Calkiní","Campeche","Social Media",TRUE,"2021-12-30","Michael Meraz",47,"H",3365493404,"email_254@gmail.com","merchant_name_50","large",NA,0.6
"61gy341xyy5ggyig6hy92zy8","758237477747658","loan_1956788","2022/01/01 18:54:49","MXN",0.055,"8.1 Cancelled by Kueski",NA,"6",0.2,"2022-01-01",1628.3088,NA,"Xalapa","Veracruz","Social Media",TRUE,"2021-12-19","Anrique Westrich",46,"H",3301679216,"email_427@gmail.com","merchant_name_51","medium",NA,0.6
"6176xzz021083z112y81i70i","595739747297084","loan_1679182","2022/01/03 19:42:31","MXN",0.04,"7 Live",NA,"6",0.7,"2022-01-03",1049.229,"2022-02-25","Tlalnepantla de Baz","Estado de México","Social Media",TRUE,"2021-10-25","Andrew Rithmiller",61,"H",3394029789,"email_2506@gmail.com","merchant_name_52","extra-large",NA,0.7
"61h3ghx9izy4zi0y79yzz8hx","522186628800710","loan_2306218","2022/01/03 22:55:51","MXN",0.04,"7 Live",NA,"6",0.4,"2022-01-03",5391.05,"2022-04-11","Coyoacán","Ciudad de México","Social Media",TRUE,"2022-01-03","Oscar Alba",63,"H",3372737263,"email_2913@gmail.com","merchant_name_2","medium",NA,0.1
"5x4iiii6784hgxx59zg650i6","634144615051888","loan_3891084","2022/01/04 17:07:53","MXN",0.055,"8.1 Cancelled by Kueski",NA,"8",0.2,"2022-01-04",1979.76,NA,"Victoria","Tamaulipas","Social Media",TRUE,"2022-01-04","Samantha Diaz",28,"M",3330745298,"email_1270@gmail.com","merchant_name_53","small",NA,0.7
"5i6yx4292giigi22i72xi9xz","397210688954500","loan_0461830","2022/01/06 23:11:16","MXN",0.04,"7 Live",NA,"4",0.9,"2022-01-06",500.78,"2022-02-15","Mérida","Yucatán","Social Media",TRUE,"2021-10-27","Frank Perez",58,"H",3334037790,"email_2151@gmail.com","merchant_name_42","large",NA,1
"61yy8748h5i8708h9yh17916","158823646240768","loan_6437732","2022/01/06 23:46:51","MXN",0.025,"7 Live",NA,"6",0.6,"2022-01-06",1568.2444,"2022-04-03","Guadalupe","Nuevo León","Social Media",TRUE,"2022-01-06","Jennifer Mora-Franco",47,"M",3343132492,"email_907@gmail.com","merchant_name_18","medium",NA,1
"61hyhi91xh1g47606ix516h8","522186628800710","loan_3261072","2022/01/10 19:38:26","MXN",0.04,"7 Live",NA,"6",0.7,"2022-01-10",3882.14,"2022-04-01","León","Guanajuato","Social Media",TRUE,"2022-01-10","Nathanael Ramos",53,"H",3331185871,"email_2815@gmail.com","merchant_name_2","medium",NA,0.2
"617300g2400g68i1332i97h7","731209324045210","loan_2741074","2022/01/11 10:44:47","MXN",0.05,"7 Live",NA,"4",0.9,"2022-01-11",516.84,"2022-04-11","Tlajomulco de Zúñiga","Jalisco","Social Media",TRUE,"2021-10-22","Rene Fisher",35,"H",3314532451,"email_402@gmail.com","merchant_name_54","large",NA,0.1
"61gzg7z751099g7y54z730z5","716969385140422","loan_6126090","2022/01/11 16:24:49","MXN",0.044,"7 Live",NA,"4",0.7,"2022-01-11",1123.47,"2022-03-15","Ecatepec de Morelos","Estado de México","Social Media",TRUE,"2021-12-15","Stevie Duran",21,"H",3380378542,"email_1085@gmail.com","merchant_name_39","medium",NA,0.4
"61x09845043457469y08gzxg","652200179412752","loan_9400408","2022/01/13 17:55:01","MXN",0.055,"5.1 Blocked by Kueski",NA,"6",0.4,"2022-01-13",1131.5,NA,"General Escobedo","Nuevo León","Social Media",TRUE,"2022-01-13","Denise Lain",35,"M",3359465072,"email_875@gmail.com","merchant_name_55","large",NA,0.5
"61z333x1x586xgz7058zi253","522186628800710","loan_0320992","2022/01/14 00:00:53","MXN",NA,"7 Live",NA,"4",0.6,NA,5912.2699999999995,NA,"Villa Hidalgo","Jalisco","Social Media",FALSE,"2021-11-28","Daniel Gutierrez",19,"H",3361706315,"email_433@gmail.com","merchant_name_2","medium",NA,0.7
"618zyyyx94gixz88h4y44050","716325710471686","loan_7327322","2022/01/15 20:14:10","MXN",NA,"7 Live",NA,"6",0.7,NA,1911.87,NA,"Tlalpan","Ciudad de México","Social Media",FALSE,"2021-11-09","Analicia Chavarria",63,"M",3373454950,"email_2799@gmail.com","merchant_name_35","extra-large",NA,0.5
"615gi77h846xxg69x4yh5yhx","522186628800710","loan_5751228","2022/01/16 15:16:49","MXN",0.04,"7 Live",NA,"6",0.8,"2022-01-16",5583.8795,"2022-04-20","Cuauhtémoc","Chihuahua","Social Media",TRUE,"2021-10-05","Devin Gradilla Reyes",27,"H",3345814932,"email_1885@gmail.com","merchant_name_2","medium",NA,0.4
"618gi226zz19204h4h31zh6g","615284927111912","loan_4938484","2022/01/17 22:16:20","MXN",0.055,"7 Live",NA,"6",0.9,"2022-01-17",1626.732,"2022-03-22","Benito Juárez","Ciudad de México","Social Media",TRUE,"2021-11-10","Christian Arroyo",19,"H",3312662365,"email_232@gmail.com","merchant_name_56","medium",NA,0.3
"61z12g59y941718z7xz2z8xz","522186628800710","loan_9270252","2022/01/18 13:04:18","MXN",0.04,"7 Live",NA,"12",0.4,"2022-01-18",6188.21,NA,"Miguel Hidalgo","Ciudad de México","Social Media",TRUE,"2022-01-18","Mario Banuelos",47,"H",3307629852,"email_1116@gmail.com","merchant_name_2","medium",NA,0.7
"619x990z3i8207844xy5g79g","666881560420788","loan_4144858","2022/01/19 14:51:52","MXN",NA,"7 Live",NA,"12",0.9,NA,10944.9995,NA,"Gustavo A. Madero","Ciudad de México","Social Media",FALSE,"2021-11-24","Trent Esquivel Zaragoza",59,"H",3382104763,"email_1992@gmail.com","merchant_name_57","extra-large",NA,0.2
"61xy9z4348hy24xx1gzh60x8","796558643969984","loan_9631354","2022/01/22 18:28:28","MXN",0.05,"7 Live",NA,"6",0.8,"2022-01-22",2167.3846,"2022-04-18","Cuitláhuac","Veracruz","Social Media",TRUE,"2022-01-22","Eric Barraza",24,"H",3313483472,"email_2458@gmail.com","merchant_name_58","medium",NA,0.1
"61xh94606y3745y020715468","799375135878480","loan_5683944","2022/01/23 11:46:08","MXN",0.055,"7 Live",NA,"4",0.6,"2022-01-23",474.5,"2022-03-12","Puebla","Puebla","Social Media",TRUE,"2022-01-23","Manuel Estrada",22,"H",3314815154,"email_2438@gmail.com","merchant_name_59","large",NA,1
"618x087x751h5y7y7xz576y9","382069981323314","loan_3011616","2022/01/26 16:56:58","MXN",0.04,"7 Live",NA,"6",0.8,"2022-01-26",1459.27,NA,"Nicolás Romero","Estado de México","Social Media",TRUE,"2021-11-12","Tommy Amezquita Alfaro",49,"H",3331993634,"email_2221@gmail.com","merchant_name_60","small",NA,0.5
"61i98x2421y65xxyyg75x824","645736429790794","loan_7842816","2022/02/01 13:54:21","MXN",NA,"7 Live",NA,"4",0.6,NA,596.41,NA,"Morelia","Michoacán de Ocampo","Social Media",FALSE,"2022-02-12","Anthony Lucero",53,"H",3369949380,"email_1801@gmail.com","merchant_name_61","small",NA,0.3
"6191i00yy17gi93009267ixi","522186628800710","loan_0133314","2022/02/08 04:09:25","MXN",NA,"7 Live",NA,"8",0.8,NA,4342.7699999999995,NA,"Ecatepec de Morelos","Estado de México","Social Media",FALSE,"2021-11-14","Sidney Rascon",18,"M",3361954158,"email_448@gmail.com","merchant_name_2","medium",NA,0.4
"616256yi28xzg73484442x0y","697236736717222","loan_2723638","2022/02/08 21:59:59","USD",0.055,"7 Live",NA,"4",0.9,"2022-02-08",2597.7488,"2022-04-12","Querétaro","Queretaro de Arteaga","Social Media",TRUE,"2021-10-09","Carlos Saavedra-Ortiz",55,"H",3368269211,"email_2454@gmail.com","merchant_name_62","large",NA,0.7
"6203hi83671y05zg72g131y7","522186628800710","loan_5938932","2022/02/09 09:36:36","MXN",0.04,"7 Live",NA,"6",0.5,"2022-02-09",6050.97,"2022-05-31","Puebla","Puebla","Social Media",TRUE,"2022-02-09","Perla Aldaz Holguin",58,"M",3345226418,"email_2253@gmail.com","merchant_name_2","medium",NA,0.3
"6189y2y431zzhi08zy6y1yyx","834279060025406","loan_3551646","2022/02/09 19:12:56","MXN",0.055,"7 Live",NA,"6",0.8,"2022-02-09",1532.27,"2022-05-16","Corregidora","Queretaro de Arteaga","Social Media",TRUE,"2021-11-08","Issac Barajas",26,"H",3353942720,"email_2147@gmail.com","merchant_name_63","small",NA,0.3
"61h720iy2x6gi6i463y0y777","706756246513214","loan_7349122","2022/02/11 12:42:49","MXN",0.055,"7 Live",NA,"6",0.9,"2022-02-11",873.0799999999999,"2022-04-13","Álvaro Obregón","Ciudad de México","Social Media",TRUE,"2022-01-06","Nicole Romero",52,"M",3384031652,"email_387@gmail.com","merchant_name_64","large",NA,0.5
"5i7i838x80y5gziy871y80i4","522186628800710","loan_7905834","2022/02/14 14:08:26","MXN",NA,"7 Live",NA,"6",0.5,NA,5729.04,NA,"El Carmen","Nuevo León","Social Media",FALSE,"2021-10-18","Gisell Fernandez",32,"M",3376395590,"email_2516@gmail.com","merchant_name_2","medium",NA,0.6
"59h2xgzh0918yzg66hz92678","522186628800710","loan_8010200","2022/02/16 23:09:51","MXN",0.04,"7 Live",NA,"8",0.5,"2022-02-16",2276.87,NA,"Tampico","Tamaulipas","Social Media",TRUE,"2022-02-16","Lorenzo Mendez Hernandez",28,"H",3376957969,"email_2996@gmail.com","merchant_name_2","medium",NA,0.6
"620i81yhiy149h1560h4ih9z","829663522074488","loan_1352468","2022/02/18 15:46:40","MXN",0.055,"8.1 Cancelled by Kueski",NA,"8",0.5,NA,1983.4099999999999,NA,"Irapuato","Guanajuato","Social Media",FALSE,"2022-02-18","Sergio Barron",22,"H",3398655639,"email_2283@gmail.com","merchant_name_65","small",NA,0.1
"620h22x947hxg8798g21hh69","158823646240768","loan_6865306","2022/02/22 21:24:21","MXN",0.025,"7 Live",NA,"6",0.5,"2022-02-22",994.6396,"2022-05-31","Tuxtla Gutiérrez","Chiapas","Social Media",TRUE,"2022-02-22","Angelo Fraser",60,"H",3313188647,"email_970@gmail.com","merchant_name_18","medium",NA,0.2
"61903581418h5z39840i2i30","482323602874368","loan_0546384","2022/02/26 19:25:07","MXN",0.0549,"7 Live",NA,"8",0.3,"2022-02-27",3603.645,NA,"Tijuana","Baja California","Social Media",TRUE,"2022-01-10","Tyler Montes",35,"H",3367091650,"email_312@gmail.com","merchant_name_66","large",NA,0.6
"621ii8iyx569y7i312ihh512","595739747297084","loan_1178954","2022/03/02 17:23:28","MXN",0.04,"7 Live",NA,"4",0.6,"2022-03-02",587.65,"2022-04-30","Tijuana","Baja California","Social Media",TRUE,"2022-03-02","Marisol Lopez",42,"M",3337133769,"email_1478@gmail.com","merchant_name_52","extra-large",NA,0.4
"6220365129526h4h8z7hyxgg","812579081698888","loan_1379708","2022/03/02 21:35:46","MXN",0.055,"7 Live",NA,"6",0.8,"2022-03-02",1597.97,"2022-05-28","Yehualtepec","Puebla","Social Media",TRUE,"2022-03-02","Veronica Herrera",24,"M",3370608411,"email_1408@gmail.com","merchant_name_67","extra-large",NA,1
"614z5015y6x2214855489271","522186628800710","loan_1131662","2022/03/03 20:40:35","MXN",0.04,"7 Live",NA,"6",0.5,"2022-03-03",5470.911999999999,"2022-05-22","General Escobedo","Nuevo León","Social Media",TRUE,"2021-10-11","Yisa Vigil",56,"M",3351387262,"email_1927@gmail.com","merchant_name_2","medium",NA,0.1
"6094x3419g66yh1i4h9zzx92","797778095909544","loan_6947094","2022/03/12 00:33:49","MXN",0.055,"7 Live",NA,"8",0.7,NA,1378.97,NA,"Antiguo Morelos","Tamaulipas","Social Media",FALSE,"2022-03-13","Miguel Gallegos",32,"H",3334219458,"email_2422@gmail.com","merchant_name_68","extra-large",NA,0.4
"613xyx48g8zg809yi0g5gy13","716325710471686","loan_9311320","2022/03/14 05:23:18","MXN",0.035,"7 Live",NA,"8",0.7,"2022-03-14",5182.2699999999995,"2022-07-14","Tultepec","Estado de México","Social Media",TRUE,"2022-03-14","Spencer Shockey",56,"H",3376243341,"email_2694@gmail.com","merchant_name_35","extra-large",NA,0.9
"622iz9g47g067088843g72zx","522186628800710","loan_2886136","2022/03/14 14:56:58","MXN",0.04,"7 Live",NA,"6",0.5,"2022-03-14",6605.7699999999995,"2022-06-14","Monterrey","Nuevo León","Social Media",TRUE,"2022-03-14","Clarissa Ortega",24,"M",3304708529,"email_1303@gmail.com","merchant_name_2","medium",NA,0.8
"61h3x1ygz7zyzy74308h15x2","818895158258770","loan_2227996","2022/03/15 00:05:30","MXN",0.055,"7 Live",NA,"4",0.7,"2022-03-15",569.4,"2022-05-14","Naucalpan de Juárez","Estado de México","Social Media",TRUE,"2022-01-04","Austin Garcia Gonzalez",31,"H",3309146994,"email_523@gmail.com","merchant_name_69","large",NA,0.3
"61h3ghx9izy4zi0y79yzz8hx","522186628800710","loan_9730254","2022/03/16 12:08:32","MXN",0.04,"7 Live",NA,"6",0.7,"2022-03-16",1165.08,"2022-05-10","Coyoacán","Ciudad de México","Social Media",TRUE,"2022-01-03","Oscar Alba",63,"H",3372737263,"email_2913@gmail.com","merchant_name_2","medium",NA,1
"61981g7zi8zg7gyiz14x9x24","522186628800710","loan_4780604","2022/03/16 17:12:52","MXN",0.04,"7 Live",NA,"8",0.4,"2022-03-16",6167.7699999999995,"2022-07-15","San Nicolás de los Garza","Nuevo León","Social Media",TRUE,"2021-11-19","Brenda Hernandez",37,"M",3304514007,"email_1853@gmail.com","merchant_name_2","medium",NA,0.4
"6235060yz5076209xh5yx875","522186628800710","loan_4078260","2022/03/18 17:32:31","MXN",0.04,"7 Live",NA,"6",0.8,"2022-03-18",4889.54,"2022-06-20","Tlajomulco de Zúñiga","Jalisco","Social Media",TRUE,"2022-03-18","Heather Rodriguez",39,"M",3315093432,"email_1041@gmail.com","merchant_name_2","medium",NA,0.1
"60075zh6iy27124h60235196","716945251115144","loan_1495020","2022/03/19 08:55:39","MXN",0.04,"7 Live",NA,"6",0.7,"2022-03-19",1459.27,"2022-04-24","Chiautempan","Tlaxcala","Social Media",TRUE,"2022-02-12","Bryanna Ruiz",43,"M",3351329834,"email_58@gmail.com","merchant_name_10","small",NA,0.5
"623288523g594x2ih14g4yyg","522186628800710","loan_5444454","2022/03/19 10:36:20","MXN",0.04,"7 Live",NA,"6",0.6,"2022-03-19",712.48,"2022-06-04","Morelia","Michoacán de Ocampo","Social Media",TRUE,"2022-03-19","James Vargas",43,"H",3321502997,"email_2976@gmail.com","merchant_name_2","medium",NA,0.3
"6176xzz021083z112y81i70i","615283123561184","loan_6997434","2022/03/20 13:26:28","MXN",0.055,"7 Live",NA,"6",0.5,"2022-03-20",2127.22,NA,"Tlalnepantla de Baz","Estado de México","Social Media",TRUE,"2021-10-25","Andrew Rithmiller",61,"H",3394029789,"email_2506@gmail.com","merchant_name_70","medium",NA,0.2
"6199hix9h0552705ig636hh3","158823646240768","loan_2754584","2022/03/21 10:16:42","MXN",NA,"7 Live",NA,NA,0.9,NA,2973.071,NA,"Coyoacán","Ciudad de México","Social Media",FALSE,"2021-11-21","Alba Piria",39,"M",3355017648,"email_2157@gmail.com","merchant_name_18","medium",NA,0.3
"623y71i2y0z1350gyx411i11","522186628800710","loan_9252458","2022/03/24 07:28:19","MXN",NA,"7 Live",NA,"6",0.5,NA,6094.7699999999995,NA,"Conkal","Yucatán","Social Media",FALSE,"2022-03-24","Laura Flores",29,"M",3300918012,"email_1330@gmail.com","merchant_name_2","medium",NA,0.9
"5i7i838x80y5gziy871y80i4","522186628800710","loan_0803748","2022/03/24 15:50:58","MXN",0.04,"7 Live",NA,"6",0.5,"2022-03-24",2846.27,"2022-06-15","El Carmen","Nuevo León","Social Media",TRUE,"2021-10-18","Gisell Fernandez",32,"M",3376395590,"email_2516@gmail.com","merchant_name_2","medium",NA,0.4
"623z0i531hy8xzz4z9z977x9","645792021096042","loan_2720424","2022/03/27 08:37:00","MXN",0.04,"7 Live",NA,"4",0.7,"2022-03-27",622.909,"2022-05-30","San Andrés Cholula","Puebla","Social Media",TRUE,"2022-03-27","Camille Lorenzo",42,"M",3304260616,"email_2820@gmail.com","merchant_name_44","extra-large",NA,0.2
"624214i27x32i91hyz6889h4","748011781366890","loan_4646574","2022/03/28 14:32:46","MXN",0.03,"7 Live","2350251547051180474","6",0,"2022-03-28",3868.27,NA,"Atizapán de Zaragoza","Estado de México","Organic",TRUE,"2022-03-28","Martin Barrientos",55,"H",3365924276,"email_604@gmail.com","merchant_name_15","medium","store_name_12",0.3
"61y3yg3yz220x58y9594x575","522186628800710","loan_3267514","2022/04/02 12:27:55","MXN",0.04,"7 Live",NA,"8",0.3,"2022-04-02",2765.24,NA,"Lerdo","Durango","Social Media",TRUE,"2022-04-02","Cayla Casados-Griego",19,"M",3337774308,"email_1550@gmail.com","merchant_name_2","medium",NA,0.9
"6249x7832751954xz7846228","705065522569400","loan_7975536","2022/04/03 13:29:24","MXN",0.03,"7 Live","2350251417027756166","6",0.2,"2022-04-03",4144.21,NA,"Salina Cruz","Oaxaca","Organic",TRUE,"2022-04-03","Carlos Baca",26,"H",3349014696,"email_2191@gmail.com","merchant_name_16","large","store_name_13",1
"61833z69hh52x0g1577872gg","605896178935206","loan_5324822","2022/04/05 00:24:20","MXN",0.055,"7 Live",NA,"6",0.9,"2022-04-05",1233.7,"2022-06-16","Hermosillo","Sonora","Social Media",TRUE,"2021-11-03","Elmy Bermudez",38,"M",3351089703,"email_490@gmail.com","merchant_name_71","large",NA,0.8
"624x3813x02553iy63h95744","860452825607214","loan_1948796","2022/04/06 20:02:12","MXN",0.05,"7 Live",NA,"8",0.7,"2022-04-06",2198.0373,NA,"Manzanillo","Colima","Social Media",TRUE,"2022-04-06","Ariana Cambray Carvajal",30,"M",3390312136,"email_2287@gmail.com","merchant_name_72","medium",NA,0.7
"620y07yz754xi026z9gxh9hz","522186628800710","loan_5750966","2022/04/07 17:24:05","MXN",0.04,"7 Live",NA,"6",0.5,"2022-04-07",4612.87,NA,"Iztapalapa","Ciudad de México","Social Media",TRUE,"2022-04-07","Kendall Garcia",43,"H",3304565372,"email_1058@gmail.com","merchant_name_2","medium",NA,0.7
